id_candidato,nombre_candidato,sexo,region,circunscripcion,pacto,subpacto,sigla_partido,partido,gasto_total_declarado,num_transacciones_gasto,estado_cuenta_auditoria,declara_gasto,outlier_gasto_iqr
KARIN_MAGDALENA_CANAS_TOLEDO__CHANARAL,KARIN MAGDALENA CAÑAS TOLEDO,M,REGIÓN DE ATACAMA,CHAÑARAL,CENTRO DEMOCRATICO,AMARILLOS E INDEPENDIENTES,IND,INDEPENDIENTES,3312928,40,Aprueba con Observaciones,Sí,No
DINA_PRISCILLA_HERNANDEZ_PIZARRO__CHANARAL,DINA PRISCILLA HERNANDEZ PIZARRO,M,REGIÓN DE ATACAMA,CHAÑARAL,CENTRO DEMOCRATICO,AMARILLOS E INDEPENDIENTES,IND,INDEPENDIENTES,153228,6,Aprueba con Observaciones,Sí,No
BENJAMIN_ALEJANDRO_CORTES_MONTECINO__CHANARAL,BENJAMIN ALEJANDRO CORTES MONTECINO,H,REGIÓN DE ATACAMA,CHAÑARAL,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,2160000,8,Rechaza,Sí,No
MARCELO_ALEJANDRO_CASTRO_JERONIMO__CHANARAL,MARCELO ALEJANDRO CASTRO JERONIMO,H,REGIÓN DE ATACAMA,CHAÑARAL,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,IND,INDEPENDIENTES,0,0,Aprueba con Observaciones,No,No
GIANCARLO_CATTABENI_SAMSO__CHANARAL,GIANCARLO CATTABENI SAMSO,H,REGIÓN DE ATACAMA,CHAÑARAL,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,4484719,30,Aprueba con Observaciones,Sí,No
DALVA_DE_LOS_ANGELES_CEPEDA_CASTRO__CHANARAL,DALVA DE LOS ANGELES CEPEDA CASTRO,M,REGIÓN DE ATACAMA,CHAÑARAL,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,35000,1,Aprueba,Sí,No
PABLO_ERNESTO_CRUZ_RIVERA__COPIAPO,PABLO ERNESTO CRUZ RIVERA,H,REGIÓN DE ATACAMA,COPIAPO,IZQUIERDA ECOLOGISTA POPULAR,No aplica,POPULAR,POPULAR,196500,4,Aprueba con Observaciones,Sí,No
JOEL_MOYA_MORALES__COPIAPO,JOEL MOYA MORALES,H,REGIÓN DE ATACAMA,COPIAPO,IZQUIERDA ECOLOGISTA POPULAR,No aplica,IGUALDAD,IGUALDAD,495920,4,Aprueba,Sí,No
CLAUDIO_OSSANDON_ROJAS__COPIAPO,CLAUDIO OSSANDON ROJAS,H,REGIÓN DE ATACAMA,COPIAPO,IZQUIERDA ECOLOGISTA POPULAR,No aplica,IGUALDAD,IGUALDAD,1507680,6,Aprueba con Observaciones,Sí,No
MARCOS_ANTONIO_SALINAS_OPAZO__COPIAPO,MARCOS ANTONIO SALINAS OPAZO,H,REGIÓN DE ATACAMA,COPIAPO,IZQUIERDA ECOLOGISTA POPULAR,No aplica,IND,INDEPENDIENTES,0,0,Aprueba con Observaciones,No,No
GENNARO_ELEAZAR_MIRANDA_CORREA__COPIAPO,GENNARO ELEAZAR MIRANDA CORREA,H,REGIÓN DE ATACAMA,COPIAPO,IZQUIERDA ECOLOGISTA POPULAR,No aplica,IND,INDEPENDIENTES,0,0,Aprueba,No,No
RODOLFO_EMILIANO_CARES_RIVERA__COPIAPO,RODOLFO EMILIANO CARES RIVERA,H,REGIÓN DE ATACAMA,COPIAPO,IZQUIERDA ECOLOGISTA POPULAR,No aplica,IND,INDEPENDIENTES,1987456,13,Aprueba con Observaciones,Sí,No
DANYE_VALESKA_VARGAS_ESCOBAR__COPIAPO,DANYE VALESKA VARGAS ESCOBAR,M,REGIÓN DE ATACAMA,COPIAPO,IZQUIERDA ECOLOGISTA POPULAR,No aplica,IND,INDEPENDIENTES,745100,6,Aprueba con Observaciones,Sí,No
EDGAR_VARAS_DAU__COPIAPO,EDGAR VARAS DAU,H,REGIÓN DE ATACAMA,COPIAPO,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,PCCH,PARTIDO COMUNISTA DE CHILE,3419887,17,Aprueba,Sí,No
ISABEL_SELENA_GODOY_MONARDEZ__COPIAPO,ISABEL SELENA GODOY MONARDEZ,M,REGIÓN DE ATACAMA,COPIAPO,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,PCCH,PARTIDO COMUNISTA DE CHILE,1460865,26,Aprueba,Sí,No
FABIAN_CRISTHIAN_ARMANDO_RABI_ORTIZ__COPIAPO,FABIAN CRISTHIAN ARMANDO RABI ORTIZ,H,REGIÓN DE ATACAMA,COPIAPO,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,PCCH,PARTIDO COMUNISTA DE CHILE,899868,7,Aprueba con Observaciones,Sí,No
MARIA_SOLEDAD_LEDEZMA_ORTEGA__COPIAPO,MARIA SOLEDAD LEDEZMA ORTEGA,M,REGIÓN DE ATACAMA,COPIAPO,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,PCCH,PARTIDO COMUNISTA DE CHILE,2523994,25,Aprueba,Sí,No
FELIPE_ALBERTO_FUENTES_ZUMARAN__COPIAPO,FELIPE ALBERTO FUENTES ZUMARAN,H,REGIÓN DE ATACAMA,COPIAPO,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,IND,INDEPENDIENTES,853820,21,Aprueba con Observaciones,Sí,No
ATILIO_ENRIQUE_TRONCOSO_PIZARRO__COPIAPO,ATILIO ENRIQUE TRONCOSO PIZARRO,H,REGIÓN DE ATACAMA,COPIAPO,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,IND,INDEPENDIENTES,1405893,13,Aprueba,Sí,No
ELIANA_DE_LOURDES_ROJO_RAMIREZ__COPIAPO,ELIANA DE LOURDES ROJO RAMIREZ,M,REGIÓN DE ATACAMA,COPIAPO,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,IND,INDEPENDIENTES,640005,11,Aprueba con Observaciones,Sí,No
JONATHAN_MANUEL_FORTES_TAPIA__COPIAPO,JONATHAN MANUEL FORTES TAPIA,H,REGIÓN DE ATACAMA,COPIAPO,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,No aplica,PSC,PARTIDO SOCIAL CRISTIANO,290400,2,Aprueba,Sí,No
MIGUEL_ANGEL_NAVARRETE_FERRADA__COPIAPO,MIGUEL ANGEL NAVARRETE FERRADA,H,REGIÓN DE ATACAMA,COPIAPO,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,No aplica,PSC,PARTIDO SOCIAL CRISTIANO,1170400,6,Aprueba,Sí,No
JOSE_GUILLERMO_MENA_POSTIGO__COPIAPO,JOSE GUILLERMO MENA POSTIGO,H,REGIÓN DE ATACAMA,COPIAPO,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,No aplica,PSC,PARTIDO SOCIAL CRISTIANO,890400,3,Aprueba,Sí,No
ROLANDO_MARIVIL_MORENO__COPIAPO,ROLANDO MARIVIL MORENO,H,REGIÓN DE ATACAMA,COPIAPO,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,No aplica,PSC,PARTIDO SOCIAL CRISTIANO,675400,3,Aprueba,Sí,No
ARNALDO_ANTONIO_CORTES_ARRIAZA__COPIAPO,ARNALDO ANTONIO CORTES ARRIAZA,H,REGIÓN DE ATACAMA,COPIAPO,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,No aplica,PSC,PARTIDO SOCIAL CRISTIANO,820400,4,Aprueba,Sí,No
MATIAS_CLAVIJO_VITA__COPIAPO,MATIAS CLAVIJO VITA,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,RN,RENOVACION NACIONAL,1695827,19,Aprueba,Sí,No
JESSICA_DEL_CARMEN_PORTILLA_TABILO__COPIAPO,JESSICA DEL CARMEN PORTILLA TABILO,M,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,RN,RENOVACION NACIONAL,3896477,8,Aprueba,Sí,No
ANTONIA_TABILO_PIZARRO__COPIAPO,ANTONIA TABILO PIZARRO,M,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,RN,RENOVACION NACIONAL,2970638,12,Aprueba con Observaciones,Sí,No
FERNANDO_GHIGLINO_PIZARRO__COPIAPO,FERNANDO GHIGLINO PIZARRO,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,RN,RENOVACION NACIONAL,5477455,10,Aprueba,Sí,No
HUGO_ANDRES_PLAZA_PINA__COPIAPO,HUGO ANDRES PLAZA PIÑA,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,RN,RENOVACION NACIONAL,1518160,10,Aprueba con Observaciones,Sí,No
SEGISMUNDO_ZEPEDA_GOMEZ__COPIAPO,SEGISMUNDO ZEPEDA GOMEZ,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,RN,RENOVACION NACIONAL,1747841,7,Aprueba con Observaciones,Sí,No
HERNANDO_ELIAS_CONTRERAS_SAN_JUAN__COPIAPO,HERNANDO ELIAS CONTRERAS SAN JUAN,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,1640662,11,Aprueba,Sí,No
EMILIO_CRISTIAN_BIANCHI_CANAS__COPIAPO,EMILIO CRISTIAN BIANCHI CAÑAS,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,4348990,10,Aprueba con Observaciones,Sí,No
OMAR_LUIS_ANDRES_LUZ_HIDALGO__COPIAPO,OMAR LUIS ANDRES LUZ HIDALGO,H,REGIÓN DE ATACAMA,COPIAPO,TU REGION RADICAL,No aplica,PR,PARTIDO RADICAL DE CHILE,4680400,13,Rechaza,Sí,No
FRANCISCO_JAVIER_CARVAJAL_SANCHEZ__COPIAPO,FRANCISCO JAVIER CARVAJAL SANCHEZ,H,REGIÓN DE ATACAMA,COPIAPO,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,897500,6,Aprueba con Observaciones,Sí,No
TOMAS_MATIAS_ANDRES_ARAYA_LEPE__COPIAPO,TOMAS MATIAS ANDRES ARAYA LEPE,H,REGIÓN DE ATACAMA,COPIAPO,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,1318556,7,Aprueba con Observaciones,Sí,No
CARLA_ANDREA_MATUS_GONZALEZ__COPIAPO,CARLA ANDREA MATUS GONZALEZ,M,REGIÓN DE ATACAMA,COPIAPO,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,2048758,27,Aprueba con Observaciones,Sí,No
PATRICIA_JOANNA_HERNANDEZ_BURGOS__COPIAPO,PATRICIA JOANNA HERNANDEZ BURGOS,M,REGIÓN DE ATACAMA,COPIAPO,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,2033648,11,Aprueba con Observaciones,Sí,No
CRISTIAN_ANDRES_ZEPEDA_CASTILLO__COPIAPO,CRISTIAN ANDRES ZEPEDA CASTILLO,H,REGIÓN DE ATACAMA,COPIAPO,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,1100000,2,Aprueba,Sí,No
PATRICIO_FERNANDO_GUERRATY_PENA__COPIAPO,PATRICIO FERNANDO GUERRATY PEÑA,H,REGIÓN DE ATACAMA,COPIAPO,TU REGION RADICAL,No aplica,IND,INDEPENDIENTES,1407440,14,Aprueba con Observaciones,Sí,No
PATRICIO_SERGIO_ALFARO_MORALES__COPIAPO,PATRICIO SERGIO ALFARO MORALES,H,REGIÓN DE ATACAMA,COPIAPO,REGIONES VERDES LIBERALES,No aplica,FREVS,FEDERACION REGIONALISTA VERDE SOCIAL,1749721,13,Aprueba,Sí,No
FRANCISCO_CORTEZ_PALLAUTA__COPIAPO,FRANCISCO CORTEZ PALLAUTA,H,REGIÓN DE ATACAMA,COPIAPO,REGIONES VERDES LIBERALES,No aplica,FREVS,FEDERACION REGIONALISTA VERDE SOCIAL,3693801,8,Rechaza,Sí,No
JAIME_CLAUDIO_VARGAS_GUERRA__COPIAPO,JAIME CLAUDIO VARGAS GUERRA,H,REGIÓN DE ATACAMA,COPIAPO,REGIONES VERDES LIBERALES,No aplica,FREVS,FEDERACION REGIONALISTA VERDE SOCIAL,317683,2,Aprueba con Observaciones,Sí,No
MARINA_ANGELICA_AVALOS_CASTILLO__COPIAPO,MARINA ANGELICA AVALOS CASTILLO,M,REGIÓN DE ATACAMA,COPIAPO,REGIONES VERDES LIBERALES,No aplica,IND,INDEPENDIENTES,217683,1,Aprueba,Sí,No
CESAR_ANTONIO_ECHEVERRIA_ECHEVERRIA__COPIAPO,CESAR ANTONIO ECHEVERRIA ECHEVERRIA,H,REGIÓN DE ATACAMA,COPIAPO,REGIONES VERDES LIBERALES,No aplica,IND,INDEPENDIENTES,506811,2,Rechaza,Sí,No
CLAUDIO_RODRIGO_SEPULVEDA_LETEY__COPIAPO,CLAUDIO RODRIGO SEPULVEDA LETEY,H,REGIÓN DE ATACAMA,COPIAPO,REGIONES VERDES LIBERALES,No aplica,IND,INDEPENDIENTES,217683,1,Aprueba,Sí,No
FRANK_HERVERT_AZOLA_BARRIOS__COPIAPO,FRANK HERVERT AZOLA BARRIOS,H,REGIÓN DE ATACAMA,COPIAPO,REGIONES VERDES LIBERALES,No aplica,IND,INDEPENDIENTES,0,0,Rechaza,No,No
HUGO_ALEJANDRO_BUGUENO_ROJAS__COPIAPO,HUGO ALEJANDRO BUGUEÑO ROJAS,H,REGIÓN DE ATACAMA,COPIAPO,LO MEJOR PARA CHILE,PPD E INDEPENDIENTES,IND,INDEPENDIENTES,0,0,Rechaza,No,No
MARIO_ALEJANDRO_OLAVE_GAETE__COPIAPO,MARIO ALEJANDRO OLAVE GAETE,H,REGIÓN DE ATACAMA,COPIAPO,LO MEJOR PARA CHILE,PPD E INDEPENDIENTES,IND,INDEPENDIENTES,2745280,18,Aprueba con Observaciones,Sí,No
RICARDO_IVAN_ZAMORA_HIDALGO__COPIAPO,RICARDO IVAN ZAMORA HIDALGO,H,REGIÓN DE ATACAMA,COPIAPO,LO MEJOR PARA CHILE,PPD E INDEPENDIENTES,IND,INDEPENDIENTES,3347150,18,Aprueba con Observaciones,Sí,No
GEORGETTE_GODOY_ARACENA__COPIAPO,GEORGETTE GODOY ARACENA,M,REGIÓN DE ATACAMA,COPIAPO,LO MEJOR PARA CHILE,PS E INDEPENDIENTES,PS,PARTIDO SOCIALISTA DE CHILE,3465000,14,Aprueba con Observaciones,Sí,No
MAXIMILIANO_HURTADO_ROCO__COPIAPO,MAXIMILIANO HURTADO ROCO,H,REGIÓN DE ATACAMA,COPIAPO,LO MEJOR PARA CHILE,PS E INDEPENDIENTES,PS,PARTIDO SOCIALISTA DE CHILE,6470559,36,Aprueba,Sí,No
IRENE_GARCES_ALEGRIA__COPIAPO,IRENE GARCES ALEGRIA,M,REGIÓN DE ATACAMA,COPIAPO,LO MEJOR PARA CHILE,PS E INDEPENDIENTES,PS,PARTIDO SOCIALISTA DE CHILE,1926860,13,Aprueba con Observaciones,Sí,No
JAIME_SEVERINO_CORTES__COPIAPO,JAIME SEVERINO CORTES,H,REGIÓN DE ATACAMA,COPIAPO,LO MEJOR PARA CHILE,PS E INDEPENDIENTES,PS,PARTIDO SOCIALISTA DE CHILE,3319076,7,Aprueba con Observaciones,Sí,No
FERNANDO_FELIX_VARGAS_VILLALOBOS__COPIAPO,FERNANDO FELIX VARGAS VILLALOBOS,H,REGIÓN DE ATACAMA,COPIAPO,PARTIDO DE LA GENTE E INDEPENDIENTES,No aplica,PDG,PARTIDO DE LA GENTE,1702958,5,Aprueba con Observaciones,Sí,No
JESSICA_ALEJANDRA_LIQUITAY_MARTINEZ__COPIAPO,JESSICA ALEJANDRA LIQUITAY MARTINEZ,M,REGIÓN DE ATACAMA,COPIAPO,PARTIDO DE LA GENTE E INDEPENDIENTES,No aplica,PDG,PARTIDO DE LA GENTE,8150725,21,Aprueba con Observaciones,Sí,No
LUIS_DAGOBERTO_ADASME_PADILLA__COPIAPO,LUIS DAGOBERTO ADASME PADILLA,H,REGIÓN DE ATACAMA,COPIAPO,POR UN CHILE MEJOR,No aplica,PDC,PARTIDO DEMOCRATA CRISTIANO,3667289,34,Aprueba,Sí,No
RENE_ARNALDO_FUNES_MONTANER__COPIAPO,RENE ARNALDO FUNES MONTANER,H,REGIÓN DE ATACAMA,COPIAPO,CENTRO DEMOCRATICO,AMARILLOS E INDEPENDIENTES,AMARILLOS,MOVIMIENTO AMARILLOS POR CHILE,847646,5,Aprueba,Sí,No
CAROLINA_ANDREA_ROJAS_VEGA__COPIAPO,CAROLINA ANDREA ROJAS VEGA,M,REGIÓN DE ATACAMA,COPIAPO,CENTRO DEMOCRATICO,AMARILLOS E INDEPENDIENTES,IND,INDEPENDIENTES,548484,6,Aprueba con Observaciones,Sí,No
MARCO_ANTONIO_MATURANA_SOTO__COPIAPO,MARCO ANTONIO MATURANA SOTO,H,REGIÓN DE ATACAMA,COPIAPO,CENTRO DEMOCRATICO,AMARILLOS E INDEPENDIENTES,IND,INDEPENDIENTES,4455484,16,Aprueba,Sí,No
CLAUDIO_ALEJANDRO_IRIBARREN_PEREZ__COPIAPO,CLAUDIO ALEJANDRO IRIBARREN PEREZ,H,REGIÓN DE ATACAMA,COPIAPO,CENTRO DEMOCRATICO,AMARILLOS E INDEPENDIENTES,IND,INDEPENDIENTES,2546396,6,Aprueba,Sí,No
JANS_CHRISTIAN_SAA_OVIEDO__COPIAPO,JANS CHRISTIAN SAA OVIEDO,H,REGIÓN DE ATACAMA,COPIAPO,CENTRO DEMOCRATICO,AMARILLOS E INDEPENDIENTES,IND,INDEPENDIENTES,148484,1,Aprueba,Sí,No
RICARDO_TAMBLAY_PACHECO__COPIAPO,RICARDO TAMBLAY PACHECO,H,REGIÓN DE ATACAMA,COPIAPO,CENTRO DEMOCRATICO,DEMOCRATAS E INDEPENDIENTES,DEMOCRATAS,PARTIDO DEMOCRATAS CHILE,927791,4,Aprueba,Sí,No
ULISES_DAVID_HUILCAL_SAAVEDRA__COPIAPO,ULISES DAVID HUILCAL SAAVEDRA,H,REGIÓN DE ATACAMA,COPIAPO,CENTRO DEMOCRATICO,DEMOCRATAS E INDEPENDIENTES,IND,INDEPENDIENTES,3433545,16,Aprueba,Sí,No
YERKO_NAJIB_RAVLIC_ELAL__COPIAPO,YERKO NAJIB RAVLIC ELAL,H,REGIÓN DE ATACAMA,COPIAPO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,1242166,5,Aprueba con Observaciones,Sí,No
MARCELA_ALEJANDRA_GONZALEZ_GORDILLO__COPIAPO,MARCELA ALEJANDRA GONZALEZ GORDILLO,M,REGIÓN DE ATACAMA,COPIAPO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,165040,4,Aprueba,Sí,No
JOSE_IGNACIO_VEGA_ARAYA__COPIAPO,JOSE IGNACIO VEGA ARAYA,H,REGIÓN DE ATACAMA,COPIAPO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,512926,3,Rechaza,Sí,No
KATIA_IVONNE_RIVEROS_ZEPEDA__COPIAPO,KATIA IVONNE RIVEROS ZEPEDA,M,REGIÓN DE ATACAMA,COPIAPO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,7602644,11,Rechaza,Sí,No
MARCO_AURELIO_QUIROGA_ACUNA__COPIAPO,MARCO AURELIO QUIROGA ACUÑA,H,REGIÓN DE ATACAMA,COPIAPO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,1347036,12,Aprueba con Observaciones,Sí,No
CESAR_AARON_GONZALEZ_LUTZ__COPIAPO,CESAR AARON GONZALEZ LUTZ,H,REGIÓN DE ATACAMA,COPIAPO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,0,0,Aprueba,No,No
NORA_DEL_CARMEN_MONTERO_FUENZALIDA__COPIAPO,NORA DEL CARMEN MONTERO FUENZALIDA,M,REGIÓN DE ATACAMA,COPIAPO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,FA,FRENTE AMPLIO,315040,5,Aprueba,Sí,No
DANIELA_CATALINA_QUEVEDO_CASTILLO__COPIAPO,DANIELA CATALINA QUEVEDO CASTILLO,M,REGIÓN DE ATACAMA,COPIAPO,FRENTE AMPLIO,FRENTE AMPLIO E INDEPENDIENTES,IND,INDEPENDIENTES,1240034,10,Aprueba con Observaciones,Sí,No
GUILLERMO_PROCURIZA_NAIM__COPIAPO,GUILLERMO PROCURIZA NAIM,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,UDI,UNION DEMOCRATA INDEPENDIENTE,800000,5,Aprueba,Sí,No
LUCAS_ESPINOZA_YANEZ__COPIAPO,LUCAS ESPINOZA YAÑEZ,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,UDI,UNION DEMOCRATA INDEPENDIENTE,694220,11,Aprueba con Observaciones,Sí,No
KYLE_CAMPBELL_CAMPBELL__COPIAPO,KYLE CAMPBELL CAMPBELL,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,UDI,UNION DEMOCRATA INDEPENDIENTE,3950000,21,Aprueba,Sí,No
HECTOR_FUENTES_CASTILLO__COPIAPO,HECTOR FUENTES CASTILLO,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,1757000,15,Aprueba con Observaciones,Sí,No
CARLA_GUAITA_CARRIZO__COPIAPO,CARLA GUAITA CARRIZO,M,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,1413141,8,Aprueba,Sí,No
ALEJANDRO_HERRERA_ARANCIBIA__COPIAPO,ALEJANDRO HERRERA ARANCIBIA,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,1043412,26,Aprueba con Observaciones,Sí,No
ENZO_CHECURA_PARADA__COPIAPO,ENZO CHECURA PARADA,H,REGIÓN DE ATACAMA,COPIAPO,CHILE VAMOS UDI - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,1108117,11,Aprueba con Observaciones,Sí,No
MIGUEL_ANGEL_SAN_MARTIN_SALGADO__COPIAPO,MIGUEL ANGEL SAN MARTIN SALGADO,H,REGIÓN DE ATACAMA,COPIAPO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,4693164,8,Aprueba,Sí,No
VICENTE_NICOLAS_GUERRA_AGUIRRE__COPIAPO,VICENTE NICOLAS GUERRA AGUIRRE,H,REGIÓN DE ATACAMA,COPIAPO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,3867813,27,Aprueba con Observaciones,Sí,No
NATALIE_ANDREA_MARDONES_IBACACHE__COPIAPO,NATALIE ANDREA MARDONES IBACACHE,M,REGIÓN DE ATACAMA,COPIAPO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,0,0,Rechaza,No,No
ADOLFO_SADRAC_GODOY_CARRASCO__COPIAPO,ADOLFO SADRAC GODOY CARRASCO,H,REGIÓN DE ATACAMA,COPIAPO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,80300,8,Aprueba con Observaciones,Sí,No
CARLO_CESAR_LORENZO_PRATO_ROMAN__COPIAPO,CARLO CESAR LORENZO PRATO ROMAN,H,REGIÓN DE ATACAMA,COPIAPO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,3078959,3,Aprueba con Observaciones,Sí,No
MARIAPAZ_MIRANDA_CATALANO__COPIAPO,MARIAPAZ MIRANDA CATALANO,M,REGIÓN DE ATACAMA,COPIAPO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,672660,3,Aprueba con Observaciones,Sí,No
ELIAS_EZEQUIEL_VILLAGRA_PAEZ__COPIAPO,ELIAS EZEQUIEL VILLAGRA PAEZ,H,REGIÓN DE ATACAMA,COPIAPO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,590000,3,Aprueba,Sí,No
ALEJANDRA_DEL_CARMEN_ARDILES_ARACENA__COPIAPO,ALEJANDRA DEL CARMEN ARDILES ARACENA,M,REGIÓN DE ATACAMA,COPIAPO,REPUBLICANOS E INDEPENDIENTES,No aplica,REPUBLICANO,PARTIDO REPUBLICANO DE CHILE,119000,1,Aprueba con Observaciones,Sí,No
MARCELO_ISMAEL_RUIZ_TAGLE_ESCOBAR__HUASCO,MARCELO ISMAEL RUIZ TAGLE ESCOBAR,H,REGIÓN DE ATACAMA,HUASCO,IZQUIERDA ECOLOGISTA POPULAR,No aplica,POPULAR,POPULAR,714200,2,Aprueba,Sí,No
ANA_ANTONIA_VEIRA_FARIAS__HUASCO,ANA ANTONIA VEIRA FARIAS,M,REGIÓN DE ATACAMA,HUASCO,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,PCCH,PARTIDO COMUNISTA DE CHILE,3142400,7,Aprueba,Sí,No
SILVIA_TEOFILA_RIVERA_VALDIVIA__HUASCO,SILVIA TEOFILA RIVERA VALDIVIA,M,REGIÓN DE ATACAMA,HUASCO,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,IND,INDEPENDIENTES,1025980,8,Aprueba con Observaciones,Sí,No
ALEJANDRA_HIDALGO_GOMEZ__HUASCO,ALEJANDRA HIDALGO GOMEZ,M,REGIÓN DE ATACAMA,HUASCO,TODAS Y TODOS POR CHILE,PARTIDO COMUNISTA E INDEPENDIENTES,IND,INDEPENDIENTES,772010,5,Rechaza,Sí,No
ROBERTO_DANIEL_BRUZZONE_GALEB__HUASCO,ROBERTO DANIEL BRUZZONE GALEB,H,REGIÓN DE ATACAMA,HUASCO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,RN,RENOVACION NACIONAL,8866139,14,Aprueba con Observaciones,Sí,No
JORGE_NELSON_TORRES_TORRES__HUASCO,JORGE NELSON TORRES TORRES,H,REGIÓN DE ATACAMA,HUASCO,CHILE VAMOS RENOVACION NACIONAL - INDEPENDIENTES,No aplica,IND,INDEPENDIENTES,2316156,12,Aprueba,Sí,No
